164607	x. Beta Lyrae
164604	x. Beta Lyrae
164606	y. W Ursae Maj.
164605	w. Beta Persei
164602	w. Beta Persei
164601	y. W Ursae Maj.
164610	w. Beta Persei
164603	x. Beta Lyrae
164608	y. W Ursae Maj.
164609	w. Beta Persei
164616	w. Beta Persei
164617	w. Beta Persei
164613	x. Beta Lyrae
164615	w. Beta Persei
164618	w. Beta Persei
164611	x. Beta Lyrae
164614	x. Beta Lyrae
164612	w. Beta Persei
164619	x. Beta Lyrae
164620	w. Beta Persei
164623	w. Beta Persei
164625	x. Beta Lyrae
164621	w. Beta Persei
164622	w. Beta Persei
164624	w. Beta Persei
164626	y. W Ursae Maj.
164627	w. Beta Persei
164628	x. Beta Lyrae
164629	x. Beta Lyrae
164632	y. W Ursae Maj.
164634	y. W Ursae Maj.
164635	w. Beta Persei
164631	x. Beta Lyrae
164630	w. Beta Persei
164637	x. Beta Lyrae
164633	w. Beta Persei
164638	y. W Ursae Maj.
164636	w. Beta Persei
164639	x. Beta Lyrae
164641	x. Beta Lyrae
164643	x. Beta Lyrae
164642	x. Beta Lyrae
164648	x. Beta Lyrae
164640	w. Beta Persei
164647	x. Beta Lyrae
164645	x. Beta Lyrae
164646	x. Beta Lyrae
164644	w. Beta Persei
164649	w. Beta Persei
164653	x. Beta Lyrae
164652	x. Beta Lyrae
164651	w. Beta Persei
164656	x. Beta Lyrae
164655	w. Beta Persei
164650	x. Beta Lyrae
164654	x. Beta Lyrae
164657	w. Beta Persei
164658	x. Beta Lyrae
164660	w. Beta Persei
164659	x. Beta Lyrae
164661	x. Beta Lyrae
164664	x. Beta Lyrae
164663	x. Beta Lyrae
164662	w. Beta Persei
164667	x. Beta Lyrae
164668	x. Beta Lyrae
164666	w. Beta Persei
164665	w. Beta Persei
164669	y. W Ursae Maj.
164674	y. W Ursae Maj.
164672	x. Beta Lyrae
164675	w. Beta Persei
164671	w. Beta Persei
164673	w. Beta Persei
164670	w. Beta Persei
164676	x. Beta Lyrae
164678	x. Beta Lyrae
164677	x. Beta Lyrae
164684	y. W Ursae Maj.
164682	w. Beta Persei
164685	y. W Ursae Maj.
164686	w. Beta Persei
164683	x. Beta Lyrae
164681	x. Beta Lyrae
164680	w. Beta Persei
164679	w. Beta Persei
164687	w. Beta Persei
164688	w. Beta Persei
164689	w. Beta Persei
164692	x. Beta Lyrae
164690	x. Beta Lyrae
164693	x. Beta Lyrae
164691	x. Beta Lyrae
164694	w. Beta Persei
164696	w. Beta Persei
164699	x. Beta Lyrae
164695	w. Beta Persei
164697	y. W Ursae Maj.
164698	x. Beta Lyrae
164700	x. Beta Lyrae
164704	y. W Ursae Maj.
164701	y. W Ursae Maj.
164705	w. Beta Persei
164702	x. Beta Lyrae
164708	w. Beta Persei
164706	x. Beta Lyrae
164703	y. W Ursae Maj.
164709	w. Beta Persei
164707	x. Beta Lyrae
164711	w. Beta Persei
164712	w. Beta Persei
164714	w. Beta Persei
164713	x. Beta Lyrae
164710	x. Beta Lyrae
164717	w. Beta Persei
164715	w. Beta Persei
164716	w. Beta Persei
164718	x. Beta Lyrae
164721	y. W Ursae Maj.
164720	w. Beta Persei
164719	w. Beta Persei
164725	x. Beta Lyrae
164728	w. Beta Persei
164724	x. Beta Lyrae
164727	x. Beta Lyrae
164723	w. Beta Persei
164722	x. Beta Lyrae
164726	x. Beta Lyrae
164736	w. Beta Persei
164730	w. Beta Persei
164732	y. W Ursae Maj.
164734	x. Beta Lyrae
164733	w. Beta Persei
164738	y. W Ursae Maj.
164737	x. Beta Lyrae
164729	w. Beta Persei
164735	y. W Ursae Maj.
164731	w. Beta Persei
164741	w. Beta Persei
164739	w. Beta Persei
164740	w. Beta Persei
164743	w. Beta Persei
164744	y. W Ursae Maj.
164742	x. Beta Lyrae
164746	w. Beta Persei
164745	w. Beta Persei
164747	w. Beta Persei
164748	w. Beta Persei
164755	w. Beta Persei
164750	w. Beta Persei
164749	w. Beta Persei
164751	w. Beta Persei
164754	y. W Ursae Maj.
164756	w. Beta Persei
164752	w. Beta Persei
164757	x. Beta Lyrae
164753	w. Beta Persei
164758	x. Beta Lyrae
164762	w. Beta Persei
164761	x. Beta Lyrae
164763	w. Beta Persei
164759	y. W Ursae Maj.
164760	w. Beta Persei
164764	x. Beta Lyrae
164765	w. Beta Persei
164766	x. Beta Lyrae
164767	x. Beta Lyrae
164768	x. Beta Lyrae
164775	x. Beta Lyrae
164769	y. W Ursae Maj.
164776	x. Beta Lyrae
164770	y. W Ursae Maj.
164772	x. Beta Lyrae
164773	w. Beta Persei
164771	y. W Ursae Maj.
164774	x. Beta Lyrae
164778	w. Beta Persei
164777	x. Beta Lyrae
164781	x. Beta Lyrae
164783	w. Beta Persei
164784	y. W Ursae Maj.
164779	x. Beta Lyrae
164780	x. Beta Lyrae
164785	x. Beta Lyrae
164786	x. Beta Lyrae
164782	w. Beta Persei
164788	x. Beta Lyrae
164787	y. W Ursae Maj.
164791	x. Beta Lyrae
164792	y. W Ursae Maj.
164790	x. Beta Lyrae
164789	x. Beta Lyrae
164793	w. Beta Persei
164796	x. Beta Lyrae
164794	x. Beta Lyrae
164795	x. Beta Lyrae
164798	w. Beta Persei
164802	x. Beta Lyrae
164803	w. Beta Persei
164800	x. Beta Lyrae
164797	y. W Ursae Maj.
164799	x. Beta Lyrae
164801	w. Beta Persei
164805	x. Beta Lyrae
164804	x. Beta Lyrae
164806	x. Beta Lyrae
164807	x. Beta Lyrae
164808	x. Beta Lyrae
164809	w. Beta Persei
164812	x. Beta Lyrae
164811	x. Beta Lyrae
164810	x. Beta Lyrae
164813	w. Beta Persei
164814	x. Beta Lyrae
164815	y. W Ursae Maj.
164816	x. Beta Lyrae
164826	w. Beta Persei
164817	y. W Ursae Maj.
164823	x. Beta Lyrae
164820	w. Beta Persei
164822	w. Beta Persei
164824	w. Beta Persei
164821	x. Beta Lyrae
164819	w. Beta Persei
164818	x. Beta Lyrae
164825	w. Beta Persei
164834	w. Beta Persei
164828	x. Beta Lyrae
164830	w. Beta Persei
164833	x. Beta Lyrae
164835	x. Beta Lyrae
164832	x. Beta Lyrae
164829	w. Beta Persei
164836	w. Beta Persei
164827	x. Beta Lyrae
164831	w. Beta Persei
164838	w. Beta Persei
164842	w. Beta Persei
164837	w. Beta Persei
164840	x. Beta Lyrae
164845	w. Beta Persei
164841	y. W Ursae Maj.
164843	w. Beta Persei
164844	x. Beta Lyrae
164839	x. Beta Lyrae
164846	y. W Ursae Maj.
164854	x. Beta Lyrae
164853	y. W Ursae Maj.
164856	w. Beta Persei
164851	w. Beta Persei
164849	w. Beta Persei
164847	w. Beta Persei
164855	x. Beta Lyrae
164852	x. Beta Lyrae
164850	x. Beta Lyrae
164848	w. Beta Persei
164859	x. Beta Lyrae
164857	w. Beta Persei
164858	x. Beta Lyrae
164864	y. W Ursae Maj.
164860	w. Beta Persei
164865	w. Beta Persei
164863	w. Beta Persei
164862	x. Beta Lyrae
164866	w. Beta Persei
164861	y. W Ursae Maj.
164875	w. Beta Persei
164867	x. Beta Lyrae
164869	x. Beta Lyrae
164874	x. Beta Lyrae
164876	x. Beta Lyrae
164871	w. Beta Persei
164873	x. Beta Lyrae
164870	y. W Ursae Maj.
164872	y. W Ursae Maj.
164868	y. W Ursae Maj.
164878	w. Beta Persei
164879	w. Beta Persei
164877	w. Beta Persei
164880	x. Beta Lyrae
164882	x. Beta Lyrae
164881	y. W Ursae Maj.
164883	w. Beta Persei
226483	a. Mira
237040	b1. Semireg PV
224401	a. Mira
254401	c. RV Tauri
231626	d. Classical Cepheid
233427	d. Classical Cepheid
254437	g. RR Lyrae FM
223077	d. Classical Cepheid
230181	b1. Semireg PV
246807	a. Mira
251647	g. RR Lyrae FM
239712	a. Mira
233461	d. Classical Cepheid
234300	d. Classical Cepheid
215956	h. RR Lyrae FO
243299	g. RR Lyrae FM
250435	e. Pop. II Cepheid
236515	d. Classical Cepheid
227187	d. Classical Cepheid
220757	b1. Semireg PV
216373	g. RR Lyrae FM
215181	g. RR Lyrae FM
230781	g. RR Lyrae FM
254533	d. Classical Cepheid
223184	d. Classical Cepheid
219182	a. Mira
216994	g. RR Lyrae FM
217295	a. Mira
216909	a. Mira
254620	e. Pop. II Cepheid
239063	g. RR Lyrae FM
250627	g. RR Lyrae FM
227203	d. Classical Cepheid
234362	d. Classical Cepheid
232704	a. Mira
220834	d. Classical Cepheid
264481	c. RV Tauri
224635	d. Classical Cepheid
218551	g. RR Lyrae FM
261860	a. Mira
264836	g. RR Lyrae FM
236585	a. Mira
250757	j. Delta Scuti
220039	d. Classical Cepheid
248818	g. RR Lyrae FM
242403	h. RR Lyrae FO
215215	b1. Semireg PV
256707	a. Mira
254860	j. Delta Scuti
217700	b1. Semireg PV
225602	d. Classical Cepheid
263329	g. RR Lyrae FM
236624	d. Classical Cepheid
245700	a. Mira
252952	c. RV Tauri
244577	a. Mira
215737	g. RR Lyrae FM
218629	p. Per. Var. SG
261972	a. Mira
261874	e. Pop. II Cepheid
218642	a. Mira
244627	a. Mira
234510	d. Classical Cepheid
239164	g. RR Lyrae FM
231900	g. RR Lyrae FM
233675	d. Classical Cepheid
250982	e. Pop. II Cepheid
241594	d. Classical Cepheid
237735	b1. Semireg PV
218126	a. Mira
245810	a. Mira
247327	a. Mira
262768	h. RR Lyrae FO
219363	a. Mira
263206	g. RR Lyrae FM
224987	d. Classical Cepheid
232924	g. RR Lyrae FM
226402	g. RR Lyrae FM
232003	a. Mira
264930	h. RR Lyrae FO
229648	d. Classical Cepheid
233762	d. Classical Cepheid
237324	a. Mira
243673	d. Classical Cepheid
261143	g. RR Lyrae FM
244817	g. RR Lyrae FM
223662	d. Classical Cepheid
244842	j. Delta Scuti
238618	j. Delta Scuti
258631	d. Classical Cepheid
219434	p. Per. Var. SG
227867	a. Mira
238876	b1. Semireg PV
258972	d. Classical Cepheid
233003	d. Classical Cepheid
240069	g. RR Lyrae FM
232991	a. Mira
264276	j1. SX Phe
231388	d. Classical Cepheid
236752	a. Mira
218770	a. Mira
217801	a. Mira
261780	g. RR Lyrae FM
233028	g. RR Lyrae FM
242717	d. Classical Cepheid
244899	a. Mira
262881	l. Beta Cephei
233996	d. Classical Cepheid
262899	e. Pop. II Cepheid
226603	d. Classical Cepheid
216832	a. Mira
215304	a. Mira
237664	d. Classical Cepheid
242244	g. RR Lyrae FM
242771	a. Mira
251506	g. RR Lyrae FM
260500	j. Delta Scuti
262222	j. Delta Scuti
216558	g. RR Lyrae FM
218251	a. Mira
234562	d. Classical Cepheid
255525	d. Classical Cepheid
253938	d. Classical Cepheid
255190	d. Classical Cepheid
264315	a. Mira
229316	d. Classical Cepheid
233953	d. Classical Cepheid
238036	g. RR Lyrae FM
232222	h. RR Lyrae FO
243873	a. Mira
220384	a. Mira
222644	d. Classical Cepheid
256745	l. Beta Cephei
235619	g. RR Lyrae FM
241940	g. RR Lyrae FM
217948	s1. Class. T Tauri
259543	d. Classical Cepheid
241946	g. RR Lyrae FM
216439	g. RR Lyrae FM
241944	v. Ellipsoidal
255795	d. Classical Cepheid
218930	a. Mira
245405	d. Classical Cepheid
232288	d. Classical Cepheid
216354	a. Mira
228217	a. Mira
253959	d. Classical Cepheid
236896	g. RR Lyrae FM
253976	d. Classical Cepheid
224117	d. Classical Cepheid
217893	s2. Weak-line T Tauri
255918	a. Mira
234479	d. Classical Cepheid
216614	a. Mira
254023	d. Classical Cepheid
240691	e. Pop. II Cepheid
228250	a. Mira
231438	d. Classical Cepheid
215891	h. RR Lyrae FO
224153	a. Mira
238806	g. RR Lyrae FM
226935	g. RR Lyrae FM
239557	e. Pop. II Cepheid
260413	a. Mira
237519	a. Mira
250034	g. RR Lyrae FM
217550	j. Delta Scuti
244085	d. Classical Cepheid
259149	g. RR Lyrae FM
219740	t. Herbig AE/BE
246153	g. RR Lyrae FM
259253	a. Mira
236954	g. RR Lyrae FM
229677	a. Mira
225671	d. Classical Cepheid
264699	b1. Semireg PV
229594	d. Classical Cepheid
252208	u. S Doradus
238886	c. RV Tauri
236451	c. RV Tauri
240731	h. RR Lyrae FO
263962	h. RR Lyrae FO
234084	a. Mira
228889	b1. Semireg PV
216645	h. RR Lyrae FO
217586	a. Mira
235779	d. Classical Cepheid
218412	g. RR Lyrae FM
254283	d. Classical Cepheid
229650	d. Classical Cepheid
218418	g. RR Lyrae FM
217247	g. RR Lyrae FM
262251	g. RR Lyrae FM
220617	d. Classical Cepheid
215929	g. RR Lyrae FM
215399	j. Delta Scuti
231573	a. Mira
216173	h. RR Lyrae FO
263135	j. Delta Scuti
227169	d. Classical Cepheid
215153	a. Mira
222867	d. Classical Cepheid
243241	d. Classical Cepheid
238091	g. RR Lyrae FM
225438	a. Mira
238434	a. Mira
217035	g. RR Lyrae FM
238942	g. RR Lyrae FM
217886	a. Mira
218945	a. Mira
237490	g. RR Lyrae FM
224428	d. Classical Cepheid
226177	a. Mira
235470	g. RR Lyrae FM
232798	a. Mira
236622	h. RR Lyrae FO
264120	a. Mira
221587	a. Mira
218625	a. Mira
234892	d. Classical Cepheid
259339	d. Classical Cepheid
216312	g. RR Lyrae FM
238475	d. Classical Cepheid
264448	a. Mira
263209	g. RR Lyrae FM
222191	g. RR Lyrae FM
238865	a. Mira
233670	d. Classical Cepheid
258005	d. Classical Cepheid
240872	g. RR Lyrae FM
227330	d. Classical Cepheid
216093	g. RR Lyrae FM
239566	a. Mira
246432	a. Mira
253642	a. Mira
225245	d. Classical Cepheid
235901	g. RR Lyrae FM
227348	o. Pulsating Be
217836	s2. Weak-line T Tauri
234552	d. Classical Cepheid
241629	h. RR Lyrae FO
256993	d. Classical Cepheid
258106	a. Mira
215192	g. RR Lyrae FM
226010	d. Classical Cepheid
243108	g. RR Lyrae FM
246203	a. Mira
226713	d. Classical Cepheid
236981	a. Mira
254236	d. Classical Cepheid
259616	e. Pop. II Cepheid
237154	h. RR Lyrae FO
220793	d. Classical Cepheid
219054	g. RR Lyrae FM
216069	g. RR Lyrae FM
238205	h. RR Lyrae FO
259343	d. Classical Cepheid
227669	d. Classical Cepheid
215707	g. RR Lyrae FM
240029	a. Mira
263530	g. RR Lyrae FM
264663	a. Mira
224687	g. RR Lyrae FM
215932	h. RR Lyrae FO
251802	d. Classical Cepheid
262363	a. Mira
256676	a. Mira
238235	e. Pop. II Cepheid
230520	w. Beta Persei
234812	w. Beta Persei
219432	x. Beta Lyrae
252469	b3. SARG B
243412	y. W Ursae Maj.
228730	y. W Ursae Maj.
251878	x. Beta Lyrae
226992	y. W Ursae Maj.
222263	b4. LSP
245975	w. Beta Persei
257250	b4. LSP
245584	g. RR Lyrae FM
261712	y. W Ursae Maj.
261459	y. W Ursae Maj.
252570	x. Beta Lyrae
234729	s1. Class. T Tauri
226123	x. Beta Lyrae
226872	j. Delta Scuti
229680	w. Beta Persei
241682	a. Mira
257793	y. W Ursae Maj.
217058	w. Beta Persei
257580	q. Chem. Peculiar
236480	b3. SARG B
233750	y. W Ursae Maj.
243552	a. Mira
238040	a. Mira
231266	x. Beta Lyrae
221118	j. Delta Scuti
236532	b3. SARG B
236706	g. RR Lyrae FM
225396	h. RR Lyrae FO
221448	x. Beta Lyrae
217215	d. Classical Cepheid
250761	d. Classical Cepheid
224764	b4. LSP
235266	b4. LSP
236118	b1. Semireg PV
219886	b1. Semireg PV
241464	b1. Semireg PV
234728	b1. Semireg PV
221547	b1. Semireg PV
249586	b1. Semireg PV
225633	b1. Semireg PV
230796	b1. Semireg PV
223592	x. Beta Lyrae
250670	d. Classical Cepheid
223510	w. Beta Persei
228212	y. W Ursae Maj.
235697	a. Mira
236773	f. Multi. Mode Cepheid
239653	a. Mira
226375	y. W Ursae Maj.
217975	w. Beta Persei
258669	b4. LSP
216610	h. RR Lyrae FO
218686	y. W Ursae Maj.
234039	b4. LSP
235922	g. RR Lyrae FM
256504	f. Multi. Mode Cepheid
240164	b4. LSP
234740	y. W Ursae Maj.
260844	x. Beta Lyrae
233512	x. Beta Lyrae
231687	a. Mira
221814	f. Multi. Mode Cepheid
250837	g. RR Lyrae FM
237990	q. Chem. Peculiar
245486	j. Delta Scuti
260088	x. Beta Lyrae
234972	b4. LSP
225893	f. Multi. Mode Cepheid
244713	x. Beta Lyrae
246079	y. W Ursae Maj.
219919	y. W Ursae Maj.
239850	y. W Ursae Maj.
216807	h. RR Lyrae FO
230206	b4. LSP
239814	b3. SARG B
239767	b3. SARG B
246293	b4. LSP
215382	b3. SARG B
263039	b1. Semireg PV
244161	b1. Semireg PV
233134	b1. Semireg PV
228432	b1. Semireg PV
226338	b1. Semireg PV
232227	g. RR Lyrae FM
239226	b4. LSP
234767	y. W Ursae Maj.
219312	g. RR Lyrae FM
228218	x. Beta Lyrae
247339	x. Beta Lyrae
219803	w. Beta Persei
238240	h. RR Lyrae FO
227711	x. Beta Lyrae
237428	y. W Ursae Maj.
261397	b3. SARG B
263099	y. W Ursae Maj.
262053	a. Mira
229711	y. W Ursae Maj.
254516	y. W Ursae Maj.
231453	w. Beta Persei
215311	y. W Ursae Maj.
230492	w. Beta Persei
215618	h. RR Lyrae FO
245212	a. Mira
219471	j. Delta Scuti
231776	y. W Ursae Maj.
236007	d. Classical Cepheid
255710	j. Delta Scuti
264237	b4. LSP
248127	b4. LSP
243583	a. Mira
230057	h. RR Lyrae FO
237414	y. W Ursae Maj.
255294	b3. SARG B
221996	w. Beta Persei
253415	x. Beta Lyrae
237469	d. Classical Cepheid
234996	y. W Ursae Maj.
242677	c. RV Tauri
263943	b4. LSP
218632	s2. Weak-line T Tauri
229411	b4. LSP
242514	b4. LSP
237081	y. W Ursae Maj.
226539	b4. LSP
224633	x. Beta Lyrae
254649	w. Beta Persei
235730	y. W Ursae Maj.
241734	b4. LSP
220185	b3. SARG B
232688	b1. Semireg PV
233894	b1. Semireg PV
241080	b1. Semireg PV
249320	b1. Semireg PV
244940	b1. Semireg PV
257267	b2. SARG A
244933	g. RR Lyrae FM
238054	b4. LSP
252463	c. RV Tauri
260791	b2. SARG A
230942	b4. LSP
220490	y. W Ursae Maj.
256923	o. Pulsating Be
226898	g. RR Lyrae FM
216340	y. W Ursae Maj.
234442	h. RR Lyrae FO
256407	q. Chem. Peculiar
215611	o. Pulsating Be
239473	b3. SARG B
260687	q. Chem. Peculiar
262032	q. Chem. Peculiar
235920	q. Chem. Peculiar
256256	b4. LSP
237354	y. W Ursae Maj.
233132	x. Beta Lyrae
259143	b3. SARG B
238675	b4. LSP
227861	q. Chem. Peculiar
264711	j. Delta Scuti
264823	b4. LSP
235913	d. Classical Cepheid
221516	d. Classical Cepheid
264245	x. Beta Lyrae
263344	h. RR Lyrae FO
216981	y. W Ursae Maj.
228787	o. Pulsating Be
230587	y. W Ursae Maj.
237022	y. W Ursae Maj.
231526	x. Beta Lyrae
230456	a. Mira
235417	b4. LSP
233536	d. Classical Cepheid
256224	a. Mira
242198	b4. LSP
255658	a. Mira
260456	y. W Ursae Maj.
217524	y. W Ursae Maj.
260722	q. Chem. Peculiar
248871	b3. SARG B
239018	b3. SARG B
233565	b3. SARG B
248992	b3. SARG B
250456	b3. SARG B
227323	b1. Semireg PV
257747	b1. Semireg PV
251450	b1. Semireg PV
225863	b1. Semireg PV
240209	b1. Semireg PV
241960	b1. Semireg PV
217599	y. W Ursae Maj.
227327	q. Chem. Peculiar
255012	w. Beta Persei
238444	x. Beta Lyrae
262563	g. RR Lyrae FM
261919	b4. LSP
218703	g. RR Lyrae FM
228844	y. W Ursae Maj.
251639	g. RR Lyrae FM
250580	w. Beta Persei
232984	b4. LSP
223536	y. W Ursae Maj.
216177	c. RV Tauri
246087	h. RR Lyrae FO
220432	w. Beta Persei
248503	b4. LSP
239310	y. W Ursae Maj.
263682	j. Delta Scuti
251711	a. Mira
225491	j. Delta Scuti
252728	x. Beta Lyrae
237001	g. RR Lyrae FM
245095	x. Beta Lyrae
225836	b3. SARG B
245252	y. W Ursae Maj.
257141	y. W Ursae Maj.
232512	w. Beta Persei
228619	b3. SARG B
231258	b2. SARG A
263431	b2. SARG A
225365	b4. LSP
240313	b3. SARG B
263915	b4. LSP
229891	b2. SARG A
230500	b2. SARG A
226575	b1. Semireg PV
220894	b1. Semireg PV
226327	b1. Semireg PV
234824	b1. Semireg PV
237285	b1. Semireg PV
239006	b1. Semireg PV
217581	b1. Semireg PV
237779	b1. Semireg PV
237525	b4. LSP
233220	b4. LSP
218098	c. RV Tauri
234332	x. Beta Lyrae
242431	b4. LSP
237184	h. RR Lyrae FO
223614	g. RR Lyrae FM
231228	y. W Ursae Maj.
241246	y. W Ursae Maj.
219371	y. W Ursae Maj.
243146	j. Delta Scuti
238549	d. Classical Cepheid
257035	y. W Ursae Maj.
258216	a. Mira
218591	d. Classical Cepheid
221321	q. Chem. Peculiar
219339	d. Classical Cepheid
243770	x. Beta Lyrae
242586	w. Beta Persei
255832	g. RR Lyrae FM
256577	b4. LSP
260354	j. Delta Scuti
259266	i. RR Lyrae DM
240567	y. W Ursae Maj.
263235	g. RR Lyrae FM
259960	g. RR Lyrae FM
261906	j. Delta Scuti
246805	x. Beta Lyrae
222870	y. W Ursae Maj.
249004	y. W Ursae Maj.
230454	x. Beta Lyrae
229225	y. W Ursae Maj.
260570	g. RR Lyrae FM
261599	g. RR Lyrae FM
227295	x. Beta Lyrae
232806	y. W Ursae Maj.
258230	b2. SARG A
251050	a. Mira
244440	b3. SARG B
226376	b2. SARG A
262681	b2. SARG A
251832	b2. SARG A
252386	b1. Semireg PV
252651	b1. Semireg PV
226605	b1. Semireg PV
245300	b1. Semireg PV
254926	b1. Semireg PV
264388	b1. Semireg PV
250650	b1. Semireg PV
243675	b1. Semireg PV
219917	b1. Semireg PV
250384	a. Mira
241909	a. Mira
261609	b4. LSP
250788	j. Delta Scuti
249359	o. Pulsating Be
260477	j. Delta Scuti
245349	y. W Ursae Maj.
217279	w. Beta Persei
225077	w. Beta Persei
217304	x. Beta Lyrae
252021	b3. SARG B
227046	a. Mira
247897	y. W Ursae Maj.
231578	q. Chem. Peculiar
247122	y. W Ursae Maj.
243571	y. W Ursae Maj.
259387	g. RR Lyrae FM
228269	w. Beta Persei
216368	h. RR Lyrae FO
246072	j. Delta Scuti
225143	q. Chem. Peculiar
241347	g. RR Lyrae FM
257830	b4. LSP
258285	y. W Ursae Maj.
224075	b4. LSP
253720	j. Delta Scuti
244469	s2. Weak-line T Tauri
239979	b4. LSP
239947	b4. LSP
257611	b2. SARG A
229338	b3. SARG B
225490	b3. SARG B
236725	b1. Semireg PV
245568	b1. Semireg PV
221691	b1. Semireg PV
253890	b1. Semireg PV
236056	b1. Semireg PV
245554	b1. Semireg PV
231204	b1. Semireg PV
239613	b1. Semireg PV
229592	b1. Semireg PV
242694	b4. LSP
246724	y. W Ursae Maj.
250386	q. Chem. Peculiar
223814	y. W Ursae Maj.
228243	a. Mira
241724	y. W Ursae Maj.
227324	y. W Ursae Maj.
258604	x. Beta Lyrae
222083	b4. LSP
215430	y. W Ursae Maj.
221644	d. Classical Cepheid
221564	d. Classical Cepheid
249132	w. Beta Persei
247767	y. W Ursae Maj.
239135	b4. LSP
215528	b4. LSP
229243	g. RR Lyrae FM
227362	w. Beta Persei
250869	b2. SARG A
235108	y. W Ursae Maj.
258404	b4. LSP
223656	q. Chem. Peculiar
234545	h. RR Lyrae FO
231929	b4. LSP
253771	i. RR Lyrae DM
249664	j. Delta Scuti
256872	w. Beta Persei
249855	x. Beta Lyrae
236429	h. RR Lyrae FO
245203	b4. LSP
226650	b3. SARG B
224235	b3. SARG B
219313	b3. SARG B
254719	b3. SARG B
229727	b4. LSP
225314	b1. Semireg PV
231167	b1. Semireg PV
256558	b1. Semireg PV
230395	b1. Semireg PV
224863	b1. Semireg PV
226663	w. Beta Persei
219012	w. Beta Persei
229574	b4. LSP
245755	w. Beta Persei
239309	x. Beta Lyrae
237044	g. RR Lyrae FM
235618	y. W Ursae Maj.
261921	y. W Ursae Maj.
222319	y. W Ursae Maj.
235581	x. Beta Lyrae
230591	x. Beta Lyrae
261056	c. RV Tauri
263752	j. Delta Scuti
215685	g. RR Lyrae FM
237736	b4. LSP
216937	h. RR Lyrae FO
249939	b2. SARG A
234145	b3. SARG B
235437	y. W Ursae Maj.
216110	y. W Ursae Maj.
241018	b4. LSP
216517	j. Delta Scuti
223717	b4. LSP
222948	y. W Ursae Maj.
225745	y. W Ursae Maj.
216954	y. W Ursae Maj.
239519	a. Mira
247570	w. Beta Persei
229351	b4. LSP
234428	b4. LSP
229258	b4. LSP
239504	b3. SARG B
264885	j. Delta Scuti
230655	g. RR Lyrae FM
242628	b2. SARG A
244481	b2. SARG A
246811	b1. Semireg PV
241508	b1. Semireg PV
235943	b1. Semireg PV
242834	b1. Semireg PV
217737	s2. Weak-line T Tauri
217855	s2. Weak-line T Tauri
217866	s1. Class. T Tauri
217904	s2. Weak-line T Tauri
217969	s2. Weak-line T Tauri
218086	s2. Weak-line T Tauri
218104	s2. Weak-line T Tauri
218107	s2. Weak-line T Tauri
218150	s1. Class. T Tauri
218213	s2. Weak-line T Tauri
218472	s2. Weak-line T Tauri
219538	t. Herbig AE/BE
220883	c. RV Tauri
220945	c. RV Tauri
224819	t. Herbig AE/BE
234879	c. RV Tauri
235208	c. RV Tauri
239312	c. RV Tauri
240306	r1. RCB
241463	r1. RCB
241786	s2. Weak-line T Tauri
242999	r1. RCB
243294	s2. Weak-line T Tauri
243951	s2. Weak-line T Tauri
244888	r1. RCB
246832	c. RV Tauri
247495	c. RV Tauri
247575	r1. RCB
247826	c. RV Tauri
250498	c. RV Tauri
251121	r1. RCB
251571	c. RV Tauri
251638	r1. RCB
251987	r1. RCB
254404	r1. RCB
255570	t. Herbig AE/BE
255585	t. Herbig AE/BE
256072	r1. RCB
258208	c. RV Tauri
260217	c. RV Tauri
260257	c. RV Tauri
261338	c. RV Tauri
263740	r1. RCB
217063	e. Pop. II Cepheid
238020	e. Pop. II Cepheid
252391	e. Pop. II Cepheid
260236	e. Pop. II Cepheid
217121	q. Chem. Peculiar
219698	q. Chem. Peculiar
219834	q. Chem. Peculiar
223841	q. Chem. Peculiar
224768	q. Chem. Peculiar
231467	q. Chem. Peculiar
234604	q. Chem. Peculiar
243103	q. Chem. Peculiar
244518	q. Chem. Peculiar
230925	l. Beta Cephei
250573	l. Beta Cephei
259992	l. Beta Cephei
251066	l. Beta Cephei
219889	t. Herbig AE/BE
219327	t. Herbig AE/BE
244506	r1. RCB
236702	l. Beta Cephei
241486	l. Beta Cephei
245342	l. Beta Cephei
245457	l. Beta Cephei
245597	l. Beta Cephei
245766	l. Beta Cephei
245898	l. Beta Cephei
246875	l. Beta Cephei
251820	l. Beta Cephei
252607	l. Beta Cephei
252617	l. Beta Cephei
252722	l. Beta Cephei
221496	t. Herbig AE/BE
218666	s2. Weak-line T Tauri
219647	s2. Weak-line T Tauri
216810	s2. Weak-line T Tauri
241704	s2. Weak-line T Tauri
223815	s3. RS CVn
224905	s3. RS CVn
228952	s3. RS CVn
229305	s3. RS CVn
230337	s3. RS CVn
231641	s3. RS CVn
236525	s3. RS CVn
239151	s3. RS CVn
240338	s3. RS CVn
250209	s3. RS CVn
257433	s3. RS CVn
258015	s3. RS CVn
258225	s3. RS CVn
261007	s3. RS CVn
263013	s3. RS CVn
263307	s3. RS CVn
255065	s3. RS CVn
250762	r1. RCB
